"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(mo_smile;i_gaze_at_object;infant_voc)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;infant_voc;mo_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;mo_smile;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,13
"(mo_smile;mother-speech;inf_smile;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;mother-speech;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_away;i_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile;m_gaze_away;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc)","(mother-speech)",0.24,28,47.71,0.56,0.99,0.81,100
"(inf_smile;mo_smile;i_gaze_away)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,15
"(mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,75
"(i_gaze_away;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,19
"(infant_voc;i_gaze_at)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;mother-speech;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at;inf_smile)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile;m_gaze_at)","(mother-speech;inf_smile)",0.18,147,138.462,0.0,0.0,0.0,19
"(i_gaze_at_object;infant_voc;mo_smile;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;infant_voc;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;i_gaze_at;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away;i_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at_object;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(inf_smile;infant_voc;mo_smile;i_gaze_at_object)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away)","(mo_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_away;i_gaze_at_object)","(mother-speech;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;infant_voc;inf_smile;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mother-speech;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_away)","(mo_smile;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,22
"(mo_smile;i_gaze_at;infant_voc;inf_smile)","(mother-speech)",0.282,5,4.238,999.0,999.0,999.0,4
"(infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,29
"(infant_voc;i_gaze_at_object)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;i_gaze_away;m_gaze_at_object)","(mother-speech;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;infant_voc;i_gaze_at_object)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech)","(mo_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at)","(mo_smile;m_gaze_at;mother-speech)",0.15,366,302.045,999.0,999.0,999.0,0
"(mo_smile;m_gaze_at;inf_smile;infant_voc)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mother-speech;i_gaze_at;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_at;m_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at)","(mother-speech;i_gaze_at)",0.324,587,608.963,0.0,0.0,0.0,68
"(m_gaze_at_object;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(m_gaze_at;mother-speech;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;i_gaze_away;mo_smile;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_at;infant_voc)","(mother-speech)",0.217,13,21.445,0.8260869565217391,0.9855072463768116,0.8985507246376812,69
"(mother-speech;infant_voc;i_gaze_at_object)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_at_object;mo_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_away;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_at_object)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at;infant_voc;inf_smile;i_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_away)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,20
"(mother-speech;m_gaze_at)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,16
"(infant_voc;inf_smile)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;inf_smile)","(m_gaze_at;mother-speech;i_gaze_at)",0.148,7,8.71,999.0,999.0,999.0,1
"(mo_smile;inf_smile;m_gaze_at_object)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;infant_voc)","(m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,32
"(i_gaze_at_object;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,30
"(mother-speech;m_gaze_at;inf_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;i_gaze_at_object)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;i_gaze_at)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at;mo_smile;m_gaze_away)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(infant_voc;m_gaze_at;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away;inf_smile;mo_smile)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;m_gaze_away)","(mother-speech;i_gaze_at;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;mother-speech)","(m_gaze_at_object;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at_object;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_away;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,34
"(m_gaze_away;i_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,24
"(mother-speech;mo_smile;i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at_object)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mo_smile;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(mother-speech;inf_smile;m_gaze_at;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away)","(mother-speech;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;i_gaze_at;infant_voc)","(m_gaze_at;inf_smile)",0.356,2,12.652,0.0,0.8,0.0,5
"(mo_smile;infant_voc;inf_smile;m_gaze_at)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;i_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_away;mother-speech;inf_smile)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;mo_smile;i_gaze_at_object;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;infant_voc)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;inf_smile;i_gaze_away)","(mother-speech)",0.312,21,16.344,0.6428571428571429,0.5238095238095238,0.6904761904761905,42
"(m_gaze_at_object;i_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;inf_smile;i_gaze_away)","(m_gaze_at;mother-speech)",0.193,12,9.165,0.3333333333333333,0.08333333333333333,0.0,12
"(inf_smile;m_gaze_at;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(infant_voc;inf_smile;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;infant_voc;mo_smile)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;mother-speech;inf_smile)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;i_gaze_at_object)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_away)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(inf_smile;m_gaze_away)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_at_object;mo_smile;infant_voc)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_at;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc)","(mo_smile)",0.215,9,42.872,0.98,0.94,0.98,100
"(inf_smile;mother-speech;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,24
"(m_gaze_at_object;inf_smile;mo_smile;mother-speech;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;inf_smile;mo_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc;m_gaze_at_object)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at)","(mo_smile;i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;mo_smile;inf_smile;infant_voc)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,33
"(inf_smile;mother-speech;i_gaze_at)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_away)","(i_gaze_at;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;infant_voc)","(mother-speech;inf_smile)",0.103,8,10.245,999.0,999.0,999.0,1
"(infant_voc;mo_smile;inf_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;inf_smile)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,57
"(inf_smile;infant_voc;i_gaze_at_object;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;inf_smile)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;inf_smile;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;inf_smile;mo_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;i_gaze_away)","(mother-speech;inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile)","(mo_smile;m_gaze_at)",0.394,45,173.492,0.0,0.6153846153846154,0.0,13
"(mo_smile;i_gaze_at;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;inf_smile;infant_voc;i_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away)","(mother-speech;i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_away;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;mo_smile;i_gaze_at_object;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,36
"(i_gaze_at;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mo_smile;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile;i_gaze_at_object;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;m_gaze_at;mo_smile;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mo_smile;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;mother-speech;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;m_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(infant_voc;m_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;m_gaze_away)","(mother-speech;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;m_gaze_at;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;mother-speech;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;mother-speech;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object)","(mo_smile)",0.168,4,25.691,1.0,1.0,1.0,51
"(mother-speech;inf_smile;infant_voc;i_gaze_at)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(inf_smile;m_gaze_at;i_gaze_away;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,31
"(mother-speech;infant_voc;i_gaze_away)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_away)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,17
"(infant_voc;inf_smile;i_gaze_at)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_at;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(mo_smile;inf_smile)","(i_gaze_away;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;inf_smile)","(mother-speech)",0.47,153,217.085,0.0,0.9473684210526315,0.05263157894736842,76
"(mother-speech;inf_smile;mo_smile)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;infant_voc;i_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;infant_voc)","(m_gaze_at_object;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;inf_smile;infant_voc)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,13
"(mo_smile;m_gaze_at;infant_voc;inf_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;m_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object;infant_voc)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;m_gaze_at_object;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;inf_smile;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;i_gaze_away;mother-speech;inf_smile;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;inf_smile;mother-speech;mo_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;i_gaze_away;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;inf_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;infant_voc;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;infant_voc;mo_smile)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_at_object;inf_smile;m_gaze_at)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_at;infant_voc;inf_smile)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,15
"(mother-speech;mo_smile;m_gaze_at_object;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_away)","(mother-speech;inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;i_gaze_at;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_at)","(mo_smile;inf_smile)",0.172,139,218.693,0.0,0.0,0.0,35
"(mo_smile;i_gaze_at;m_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;i_gaze_away;mo_smile)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;infant_voc;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;mother-speech;m_gaze_at_object;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mother-speech;mo_smile;m_gaze_away)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at;m_gaze_at;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;i_gaze_at_object)","(mother-speech;m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;m_gaze_at_object;mo_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_at_object;mother-speech;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile)","(m_gaze_at_object;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;i_gaze_at;m_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;i_gaze_at_object;infant_voc;mo_smile;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;i_gaze_at)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,35
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile;i_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;infant_voc;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,23
"(m_gaze_away;infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,64
"(i_gaze_at;mo_smile;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_away;inf_smile)","(mo_smile;mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;i_gaze_at_object;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;i_gaze_at_object;m_gaze_at)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;inf_smile)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_at_object)","(mo_smile)",0.391,3,30.258,0.15789473684210525,1.0,0.7368421052631579,19
